state,date,total_enrolment,monthly_growth,child_ratio,youth_ratio,adult_ratio,demo_update_pressure,biometric_update_pressure
Tripura,2025-09-18,106,0.6728778467908902,0.6590579710144927,0.34094202898550724,0.0,228.0,780.0
Tripura,2025-09-19,51,0.4108946608946609,0.7023809523809523,0.2976190476190476,0.0,83.0,520.0
Tripura,2025-09-20,83,0.3922480620155039,0.742829457364341,0.2571705426356589,0.0,184.0,0.0
Tripura,2025-09-21,10,0.74,0.6,0.4,0.0,0.0,0.0
Tripura,2025-09-22,123,0.5292142857142857,0.651595238095238,0.3484047619047619,0.0,0.0,0.0
Tripura,2025-09-23,136,0.7649234693877551,0.6322491496598639,0.36775085034013605,0.0,0.0,0.0
Tripura,2025-09-24,102,0.4479166666666667,0.6475694444444444,0.3315972222222222,0.020833333333333332,0.0,0.0
Tripura,2025-09-25,78,0.4094594594594595,0.6711711711711711,0.3288288288288288,0.0,0.0,0.0
Tripura,2025-09-26,64,0.3786458333333333,0.5744791666666667,0.42552083333333335,0.0,0.0,0.0
Tripura,2025-09-27,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
Tripura,2025-09-28,3,0.0,1.0,0.0,0.0,0.0,0.0
Tripura,2025-09-29,1,0.0,0.0,1.0,0.0,0.0,0.0
Tripura,2025-09-30,1,0.0,0.0,1.0,0.0,0.0,0.0
Tripura,2025-10-13,60,0.2398373983739837,0.7520325203252032,0.23983739837398377,0.008130081300813007,114.0,0.0
Tripura,2025-10-15,98,0.37577639751552794,0.6255175983436853,0.33462732919254656,0.03985507246376811,221.0,0.0
Tripura,2025-10-16,110,0.3468253968253968,0.5349206349206349,0.28964076858813703,0.17543859649122806,189.0,0.0
Tripura,2025-10-17,280,0.7838135822510822,0.7026109307359307,0.2781114718614719,0.019277597402597404,414.0,0.0
Tripura,2025-10-18,108,0.5680250305250305,0.5981227106227106,0.39638278388278386,0.005494505494505494,225.0,0.0
Tripura,2025-10-19,138,0.37591442374051065,0.7492063492063492,0.2507936507936508,0.0,128.0,0.0
Tripura,2025-10-20,36,0.16954022988505746,0.7873563218390804,0.21264367816091956,0.0,33.0,0.0
Tripura,2025-10-21,7,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0
Tripura,2025-10-22,1,0.0,1.0,0.0,0.0,3.0,0.0
Tripura,2025-10-23,6,0.125,0.125,0.0,0.875,10.0,0.0
Tripura,2025-10-24,117,0.31725146198830406,0.7309941520467835,0.26900584795321636,0.0,0.0,0.0
Tripura,2025-10-25,126,0.36549707602339176,0.617251461988304,0.3827485380116959,0.0,102.0,0.0
Tripura,2025-10-26,37,0.2115384615384615,0.5256410256410257,0.4743589743589744,0.0,580.0,0.0
Uttar Pradesh,2025-03-09,1113,0.12986749612220247,0.2907053615048824,0.5983615620265957,0.11093307646852182,0.0,0.0
Uttar Pradesh,2025-03-15,1604,0.41647983965095525,0.18736621395617334,0.6526660747393686,0.1599677113044581,0.0,0.0
Uttar Pradesh,2025-03-20,1552,0.24951938446763186,0.3021938763932531,0.554796540682511,0.14300958292423585,0.0,0.0
Uttar Pradesh,2025-03-23,204,0.5694444444444444,0.19155092592592593,0.6898148148148149,0.11863425925925924,0.0,0.0
Uttar Pradesh,2025-03-27,920,0.11578620453814858,0.31788577527091705,0.48007716898874037,0.20203705574034259,0.0,0.0
Uttar Pradesh,2025-04-01,57903,0.6260408053183179,0.5114422703304845,0.43349535374718,0.05506237592233541,87664.0,1257448.0
Uttar Pradesh,2025-05-01,49861,0.4896034729494882,0.5060202066524431,0.4551039251453709,0.038875868202186005,65691.0,1048878.0
Uttar Pradesh,2025-06-01,48753,0.4446565984320321,0.3998918170984255,0.5541975401453085,0.04591064275626588,60692.0,856455.0
Uttar Pradesh,2025-07-01,157866,0.5172746041432917,0.4324832499189878,0.5379838329552942,0.02953291712571794,130100.0,1426001.0
Uttar Pradesh,2025-09-01,12436,1.2397455912312167,0.4587770606674894,0.5321144095798053,0.00910852975270535,34590.0,42067.0
Uttar Pradesh,2025-09-02,14088,1.3187308043110677,0.48185027466569263,0.50994871035034,0.008201014983967506,35918.0,43790.0
Uttar Pradesh,2025-09-03,14438,1.3189259507252944,0.48628212383534897,0.5058079963968024,0.007909879767848686,15442.0,44034.0
Uttar Pradesh,2025-09-04,12947,1.2699001658426288,0.4610769584640561,0.5288264052203848,0.010096636315559092,33457.0,40630.0
Uttar Pradesh,2025-09-05,4305,1.049158056114357,0.5736691030951696,0.4173246334269196,0.009006263477910751,15630.0,8673.0
Uttar Pradesh,2025-09-06,11261,1.2500775686438679,0.5185981828245337,0.4714003221301328,0.010001495045333474,29770.0,44354.0
Uttar Pradesh,2025-09-07,4260,1.1984750408347635,0.6012029496244479,0.39176566929729423,0.007031381078257931,10525.0,7037.0
Uttar Pradesh,2025-09-08,14051,1.3372019939859403,0.5023635637169105,0.48995753164887695,0.007678904634212549,38137.0,44984.0
Uttar Pradesh,2025-09-09,16131,1.3706091954638728,0.500181984872848,0.49171742713484295,0.008100587992308986,28444.0,45970.0
Uttar Pradesh,2025-09-10,14660,1.3110966480694803,0.4865520381206557,0.5063689638262606,0.007078998053083611,47577.0,50711.0
Uttar Pradesh,2025-09-11,12420,1.2339956255467064,0.4613101623054386,0.5324236796778775,0.006266158016683914,21427.0,58557.0
Uttar Pradesh,2025-09-12,14010,1.3792118391215988,0.4927011095828023,0.49954521246830913,0.007753677948888542,23826.0,69063.0
Uttar Pradesh,2025-09-13,10778,1.2251691975064287,0.5317370877820565,0.46078296254894185,0.0074799496690014945,26259.0,49416.0
Uttar Pradesh,2025-09-14,4716,1.237347844153451,0.6125262158627978,0.38214924671379874,0.005324537423403562,11620.0,11845.0
Uttar Pradesh,2025-09-15,8498,1.1608735081290595,0.5068680201565402,0.48439478664299745,0.008737193200462378,30181.0,76020.0
Uttar Pradesh,2025-09-16,10686,1.2679548008580819,0.5176880462084638,0.4721504510490427,0.010161502742493495,28913.0,82058.0
Uttar Pradesh,2025-09-17,10769,1.2626241492729795,0.5218555504727438,0.4714985474515745,0.006645902075681701,25965.0,70087.0
Uttar Pradesh,2025-09-18,9615,1.1003872612921293,0.5085251748304763,0.4808852340265695,0.010589591142954102,12645.0,81706.0
Uttar Pradesh,2025-09-19,9034,1.1729693347431194,0.5128265002902631,0.47927189632363687,0.007901603386099966,14276.0,63495.0
Uttar Pradesh,2025-09-20,8205,1.0143397471033821,0.4787581330952134,0.512446958100909,0.008794908803877469,12958.0,0.0
Uttar Pradesh,2025-09-21,931,0.5646888780411508,0.38326337803610533,0.6045775310548038,0.012159090909090908,0.0,0.0
Uttar Pradesh,2025-09-22,6398,0.9289845262073042,0.34658791214654444,0.6405937638474221,0.012818324006033407,0.0,0.0
Uttar Pradesh,2025-09-23,7557,1.0583217920606838,0.38364566117161014,0.6057834113130175,0.010570927515372298,0.0,0.0
Uttar Pradesh,2025-09-24,8454,1.043794571546478,0.4604940802608979,0.5318034121427929,0.007702507596309111,0.0,0.0
Uttar Pradesh,2025-09-25,8746,0.9637667534779357,0.47173325336506794,0.5206211348015108,0.007645611833421239,0.0,0.0
Uttar Pradesh,2025-09-26,6222,0.9267444090189058,0.4797394586754708,0.5117373130768411,0.008523228247688147,0.0,0.0
Uttar Pradesh,2025-09-27,2683,0.5177222387613619,0.4564367456248501,0.5282553596554904,0.015307894719659427,0.0,0.0
Uttar Pradesh,2025-09-28,755,0.5180399472059886,0.5200866701992153,0.46028464499352856,0.019628684807256238,0.0,0.0
Uttar Pradesh,2025-09-29,1490,0.4578451952209455,0.34502318387672526,0.6341001606992003,0.02087665542407439,0.0,0.0
Uttar Pradesh,2025-09-30,535,0.4736650920045081,0.15322674081798168,0.8010514424748002,0.045721816707218164,0.0,0.0
Uttar Pradesh,2025-10-13,10718,1.2321042006663616,0.5304616114456103,0.4594673838181448,0.010071004736244879,6738.0,0.0
Uttar Pradesh,2025-10-15,7414,1.1756807013394328,0.49513122080245375,0.49295623620396356,0.011912542993582768,14733.0,0.0
Uttar Pradesh,2025-10-16,6796,0.8142544270264295,0.4757362039709896,0.5022607196819303,0.022003076347080017,12699.0,0.0
Uttar Pradesh,2025-10-17,22017,1.511492108559194,0.5084723164488462,0.4841905523637526,0.0073371311874011755,18758.0,0.0
Uttar Pradesh,2025-10-18,9674,1.164419477211839,0.5184719584688754,0.46850279413396834,0.013025247397156194,9647.0,0.0
Uttar Pradesh,2025-10-19,12000,1.1574733908135253,0.5654058474259328,0.4255413058293166,0.009052846744750577,8001.0,0.0
Uttar Pradesh,2025-10-20,2274,0.5185565899173494,0.49613930666145856,0.49220386680829714,0.011656826530244252,2186.0,0.0
Uttar Pradesh,2025-10-21,933,0.3269513133443023,0.42487713188820203,0.5423402448310197,0.032782623280778266,0.0,0.0
Uttar Pradesh,2025-10-22,23,0.0,0.5217391304347826,0.4782608695652174,0.0,306.0,0.0
Uttar Pradesh,2025-10-23,31,0.034482758620689655,0.5862068965517241,0.3448275862068966,0.06896551724137931,732.0,0.0
Uttar Pradesh,2025-10-24,5269,0.9156388625805074,0.4989461780438064,0.4745735881526119,0.026480233803581624,0.0,0.0
Uttar Pradesh,2025-10-25,7972,0.9598762007701549,0.5303041433127977,0.4578381381437083,0.011857718543493937,14827.0,0.0
Uttar Pradesh,2025-10-26,4450,0.8829345648891951,0.4314095299620348,0.5417153440467489,0.02687512599121626,21161.0,0.0
Uttarakhand,2025-03-15,60,0.0,0.2833333333333333,0.25,0.4666666666666667,0.0,0.0
Uttarakhand,2025-03-20,251,0.7983333333333333,0.6560984848484848,0.2421590909090909,0.10174242424242425,0.0,0.0
Uttarakhand,2025-04-01,1276,1.2700279371791,0.783653893549691,0.1571911629878644,0.05915494346244467,15152.0,73472.0
Uttarakhand,2025-05-01,624,-0.0741839762611276,0.7644230769230769,0.21634615384615385,0.019230769230769232,20992.0,62922.0
Uttarakhand,2025-06-01,294,-0.5288461538461539,0.54421768707483,0.272108843537415,0.1836734693877551,9143.0,59777.0
Uttarakhand,2025-07-01,2363,1.998211731044349,0.7838443510803322,0.20557638379350895,0.010579265126158815,12967.0,83007.0
Uttarakhand,2025-09-01,293,0.6110792014763758,0.8237191895728481,0.1518905665247129,0.024390243902439025,923.0,2883.0
Uttarakhand,2025-09-02,255,0.7830763305322129,0.8166433027756557,0.18335669722434428,0.0,843.0,2221.0
Uttarakhand,2025-09-03,495,0.9571211633711633,0.8926382551382551,0.10736174486174486,0.0,535.0,3214.0
Uttarakhand,2025-09-04,467,0.8265573028504063,0.8618927624100038,0.1312106858658583,0.006896551724137931,1238.0,3046.0
Uttarakhand,2025-09-05,169,0.8775492127487362,0.7807531955834517,0.2192468044165483,0.0,697.0,937.0
Uttarakhand,2025-09-06,502,0.8952385053120347,0.8426580046432988,0.14045010346480935,0.016891891891891893,1177.0,4624.0
Uttarakhand,2025-09-07,89,0.5460317460317461,0.8273809523809523,0.17261904761904762,0.0,297.0,510.0
Uttarakhand,2025-09-08,695,0.9662276713152457,0.8932020617628681,0.10149207057171367,0.005305867665418227,750.0,4007.0
Uttarakhand,2025-09-09,737,1.009707309714998,0.8712386466022354,0.12587117998735994,0.002890173410404624,645.0,4354.0
Uttarakhand,2025-09-10,711,0.7807618696867894,0.8580087371010587,0.13624413646215972,0.005747126436781609,1246.0,4250.0
Uttarakhand,2025-09-11,564,1.2066375356888959,0.9011891661340535,0.09584520974647616,0.002965624119470273,1503.0,4142.0
Uttarakhand,2025-09-12,542,1.30868371423712,0.8585993379482157,0.14072498637610867,0.0006756756756756757,1515.0,4062.0
Uttarakhand,2025-09-13,371,1.0547541820011677,0.8656064260101527,0.13439357398984728,0.0,843.0,2590.0
Uttarakhand,2025-09-14,99,0.5836111111111111,0.8205555555555556,0.17944444444444446,0.0,375.0,557.0
Uttarakhand,2025-09-15,425,1.0765430243275438,0.8282941341879918,0.16418706881952702,0.007518796992481203,1242.0,3680.0
Uttarakhand,2025-09-16,521,1.0637074414874101,0.8195429768249274,0.1804570231750725,0.0,1235.0,4432.0
Uttarakhand,2025-09-17,375,0.789385130869276,0.840715703424105,0.15552489807965453,0.0037593984962406013,1004.0,3257.0
Uttarakhand,2025-09-18,497,0.8855284856949542,0.8541785872998714,0.1458214127001285,0.0,658.0,4093.0
Uttarakhand,2025-09-19,509,0.8927945141915953,0.8681341579942979,0.1301175902574504,0.0017482517482517483,649.0,3405.0
Uttarakhand,2025-09-20,417,0.7514259061301009,0.8767239284700701,0.11575727453744865,0.007518796992481203,565.0,0.0
Uttarakhand,2025-09-21,30,0.4166666666666667,0.8518518518518519,0.14814814814814814,0.0,0.0,0.0
Uttarakhand,2025-09-22,307,0.9584425927607746,0.8774102665011756,0.12258973349882442,0.0,0.0,0.0
Uttarakhand,2025-09-23,386,0.7924528379606505,0.8300482720404595,0.16995172795954044,0.0,0.0,0.0
Uttarakhand,2025-09-24,445,0.8803542457882441,0.8920653400545167,0.10793465994548337,0.0,0.0,0.0
Uttarakhand,2025-09-25,442,0.8403010708713626,0.840378907122939,0.15962109287706105,0.0,0.0,0.0
Uttarakhand,2025-09-26,371,0.557806905691676,0.8858540957654577,0.11414590423454243,0.0,0.0,0.0
Uttarakhand,2025-09-27,124,0.2813333333333333,0.8368888888888889,0.15866666666666668,0.0044444444444444444,0.0,0.0
Uttarakhand,2025-09-28,35,0.4087301587301588,0.7321428571428571,0.26785714285714285,0.0,0.0,0.0
Uttarakhand,2025-09-29,67,0.15333333333333332,0.7933333333333333,0.18666666666666668,0.02,0.0,0.0
Uttarakhand,2025-09-30,16,0.03333333333333333,0.6,0.4,0.0,0.0,0.0
Uttarakhand,2025-10-13,456,0.907125922826921,0.9005355047755229,0.09946449522447708,0.0,325.0,0.0
Uttarakhand,2025-10-15,397,0.7218761817781815,0.8313908905850006,0.15773954419760808,0.010869565217391304,719.0,0.0
Uttarakhand,2025-10-16,307,0.5886042097998619,0.8443279848171152,0.15446428571428572,0.0012077294685990338,730.0,0.0
Uttarakhand,2025-10-17,1144,1.411990165870128,0.8486006868008229,0.1385129277066644,0.012886385492512708,1010.0,0.0
Uttarakhand,2025-10-18,484,0.7416788900770168,0.8717714411991756,0.10502180774597203,0.02320675105485232,908.0,0.0
Uttarakhand,2025-10-19,539,1.01813207787045,0.8747259523422315,0.12444348287371544,0.0008305647840531561,327.0,0.0
Uttarakhand,2025-10-20,80,0.29006410256410253,0.8605769230769231,0.1201923076923077,0.019230769230769232,134.0,0.0
Uttarakhand,2025-10-21,21,0.2111111111111111,0.7777777777777778,0.12222222222222222,0.1,22.0,0.0
Uttarakhand,2025-10-23,1,0.0,1.0,0.0,0.0,29.0,0.0
Uttarakhand,2025-10-24,182,0.455935494765282,0.8522331982438366,0.1344689294157379,0.013297872340425532,0.0,0.0
Uttarakhand,2025-10-25,380,0.7667505906697346,0.9012833790598357,0.09871662094016434,0.0,536.0,0.0
Uttarakhand,2025-10-26,170,0.29807870032589134,0.7644729802033173,0.23552701979668272,0.0,390.0,0.0
WEST BENGAL,2025-09-01,1,0.0,0.0,1.0,0.0,0.0,0.0
West  Bengal,2025-09-01,1,0.0,0.0,1.0,0.0,0.0,1.0
West  Bengal,2025-09-04,1,0.0,1.0,0.0,0.0,1.0,1.0
West  Bengal,2025-09-05,1,0.0,0.0,1.0,0.0,1.0,0.0
West  Bengal,2025-09-07,1,0.0,1.0,0.0,0.0,0.0,0.0
West  Bengal,2025-09-08,1,0.0,1.0,0.0,0.0,0.0,0.0
West  Bengal,2025-09-09,1,0.0,1.0,0.0,0.0,0.0,0.0
West  Bengal,2025-09-10,1,0.0,0.0,1.0,0.0,0.0,0.0
West  Bengal,2025-09-11,1,0.0,1.0,0.0,0.0,0.0,0.0
West  Bengal,2025-09-12,1,0.0,1.0,0.0,0.0,2.0,0.0
West  Bengal,2025-09-18,1,0.0,1.0,0.0,0.0,0.0,0.0
West  Bengal,2025-09-20,1,0.0,1.0,0.0,0.0,0.0,0.0
West  Bengal,2025-09-24,1,0.0,0.0,1.0,0.0,0.0,0.0
West Bangal,2025-09-03,1,0.0,1.0,0.0,0.0,0.0,2.0
West Bangal,2025-09-11,2,1.0,0.5,0.5,0.0,0.0,0.0
West Bangal,2025-09-22,1,-0.5,1.0,0.0,0.0,0.0,0.0
West Bangal,2025-10-13,1,0.0,1.0,0.0,0.0,0.0,0.0
West Bangal,2025-10-17,1,0.0,0.0,1.0,0.0,0.0,0.0
West Bengal,2025-03-09,121,0.41999999999999993,0.3730985915492958,0.24676056338028168,0.38014084507042256,0.0,0.0
West Bengal,2025-04-01,4268,0.8083535123283766,0.6049591523933614,0.2632349635429016,0.131805884063737,21528.0,250432.0
West Bengal,2025-05-01,9582,0.843447343727996,0.5413505095329615,0.3590123763255085,0.09963711414153001,23795.0,289260.0
West Bengal,2025-06-01,7271,0.57396748375031,0.39594890037091424,0.4468936139806684,0.15715748564841742,36908.0,287702.0
West Bengal,2025-07-01,28544,0.7772589043709913,0.48084278753898485,0.40979261353519897,0.10936459892581614,57475.0,419961.0
West Bengal,2025-09-01,5778,1.052204087992795,0.703819489268216,0.26902166507514025,0.027158845656643678,25367.0,17200.0
West Bengal,2025-09-02,6051,1.1089626608803929,0.7234438244012971,0.2623172991720255,0.014238876426677436,35179.0,18927.0
West Bengal,2025-09-03,6181,1.001257714440231,0.735406556495224,0.24795974030180323,0.016633703202972746,9222.0,17117.0
West Bengal,2025-09-04,5824,1.0225312602660133,0.7150472976341203,0.26285950313437023,0.022093199231509493,22921.0,16239.0
West Bengal,2025-09-05,4113,1.038874928387947,0.7450088186188792,0.2374853663006789,0.01750581508044195,13241.0,8040.0
West Bengal,2025-09-06,6057,1.2014292586434907,0.7338544365924365,0.2490812427506154,0.017064320656948042,22410.0,17595.0
West Bengal,2025-09-07,2717,1.3331275107537672,0.7631355173868708,0.22453359633010428,0.012330886283024938,5060.0,3772.0
West Bengal,2025-09-08,6414,1.0587941764774547,0.7333517338093432,0.25127938084631785,0.015368885344338947,11239.0,16787.0
West Bengal,2025-09-09,6526,1.2099911558728451,0.753254069816197,0.23053197426615468,0.01621395591764829,13695.0,18632.0
West Bengal,2025-09-10,6353,1.1507385965517403,0.7512578067102552,0.2392181511108765,0.009524042178868212,19926.0,16975.0
West Bengal,2025-09-11,5983,1.0079205066185248,0.7207388729374534,0.2601070703070288,0.019154056755517793,19926.0,16839.0
West Bengal,2025-09-12,5900,0.981441956851221,0.7225947058808959,0.26202192317930034,0.015383370939803798,20760.0,16505.0
West Bengal,2025-09-13,4195,0.9817398537774288,0.7441430590698481,0.23582789004915639,0.020029050880995512,15405.0,8637.0
West Bengal,2025-09-14,2476,1.087823024209892,0.7520414392525329,0.2270738444139319,0.02088471633353523,4601.0,4362.0
West Bengal,2025-09-15,3974,0.8803272943450638,0.7159194697535982,0.27302640411706186,0.011054126129339944,17461.0,15251.0
West Bengal,2025-09-16,4539,0.8640908520415908,0.7329832645573056,0.24420495358867067,0.022811781854023785,16129.0,15648.0
West Bengal,2025-09-17,3577,0.9046345282645119,0.7271030914041571,0.25473993567397063,0.0181569729218723,8338.0,10658.0
West Bengal,2025-09-18,4819,1.006809815541837,0.7455638874918737,0.2393440776237116,0.015092034884414681,6966.0,14879.0
West Bengal,2025-09-19,4690,0.9594045729977435,0.7528609770113004,0.23149058405078693,0.01564843893791262,7973.0,12426.0
West Bengal,2025-09-20,4231,0.8682035206563751,0.7402049715083007,0.2525515985209966,0.007243429970702698,5747.0,0.0
West Bengal,2025-09-21,837,0.519269554538593,0.6960244969727475,0.29694238251647836,0.007033120510774142,0.0,0.0
West Bengal,2025-09-22,3139,0.7823198521326783,0.6958213103871633,0.2971847933768244,0.0069938962360122075,0.0,0.0
West Bengal,2025-09-23,3275,0.8312651160883064,0.7159842920497355,0.28178937919278474,0.002226328757479761,0.0,0.0
West Bengal,2025-09-24,4162,0.8206815330828277,0.7384326751632672,0.2554882268244953,0.006079098012237548,0.0,0.0
West Bengal,2025-09-25,3931,0.9334371818993399,0.742096422267247,0.2553727131984128,0.0025308645343402048,0.0,0.0
West Bengal,2025-09-26,2654,0.6779869304699736,0.7405484835730585,0.2576189203993838,0.0018325960275576924,0.0,0.0
West Bengal,2025-09-27,779,0.3718794078218803,0.7563143323424841,0.23854354879446676,0.005142118863049096,0.0,0.0
West Bengal,2025-09-28,321,0.2743818681318681,0.7255608974358974,0.26802884615384615,0.00641025641025641,0.0,0.0
West Bengal,2025-09-29,124,0.17641843971631205,0.5797872340425532,0.4095744680851064,0.010638297872340425,0.0,0.0
West Bengal,2025-09-30,16,0.14102564102564102,0.0,1.0,0.0,0.0,0.0
West Bengal,2025-10-13,5583,0.9852601329736439,0.7484182271132725,0.24670036249358426,0.004881410393143126,4285.0,0.0
West Bengal,2025-10-15,4755,1.0283649589574286,0.7569846984996279,0.2412255245177053,0.0017897769826667686,6760.0,0.0
West Bengal,2025-10-16,3989,0.6388687065868365,0.7265031036462024,0.26696750341663766,0.006529392937159928,8776.0,0.0
West Bengal,2025-10-17,12672,1.322849413052582,0.7788852244120298,0.21967013130458404,0.0014446442833861292,12904.0,0.0
West Bengal,2025-10-18,5017,0.8158846245346543,0.7792502607258537,0.21868262728878987,0.0020671119853563915,17908.0,0.0
West Bengal,2025-10-19,7581,0.9492162397008799,0.8036368031877845,0.19458394126134398,0.0017792555508715318,5724.0,0.0
West Bengal,2025-10-20,2217,0.6334829219008721,0.7755041232449931,0.21700496588952614,0.007490910865480809,2606.0,0.0
West Bengal,2025-10-21,985,0.4697607647282972,0.7266146071340877,0.2664589859395054,0.006926406926406926,1942.0,0.0
